age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
61,retired,married,tertiary,True,2557,True,True,cellular,10,,89,1,91,4,success,True
42,blue-collar,married,primary,True,1673,True,True,cellular,17,,636,3,-1,0,unknown,True
39,blue-collar,married,secondary,True,2467,True,True,cellular,19,,207,2,276,3,other,True
37,technician,single,secondary,True,980,True,True,cellular,8,,1306,5,-1,0,unknown,True
30,blue-collar,single,secondary,True,183,True,True,cellular,18,,610,1,-1,0,unknown,True
55,unemployed,divorced,secondary,True,387,True,True,unknown,6,,918,1,-1,0,unknown,True
30,services,divorced,primary,True,459,True,True,cellular,18,,494,1,-1,0,unknown,True
57,management,married,tertiary,True,1227,True,True,cellular,5,,232,1,-1,0,unknown,True
31,unemployed,single,tertiary,True,302,True,True,cellular,3,,349,1,357,3,success,True
37,entrepreneur,divorced,secondary,True,175,True,True,unknown,13,,753,6,-1,0,unknown,True
34,blue-collar,married,secondary,True,182,True,True,cellular,6,,938,2,-1,0,unknown,True
31,technician,married,secondary,True,-367,True,True,cellular,18,,474,2,-1,0,unknown,True
52,technician,married,tertiary,True,876,True,True,cellular,4,,601,3,-1,0,unknown,True
48,unemployed,divorced,secondary,True,201,True,True,cellular,10,,594,1,91,1,success,True
73,retired,married,primary,True,796,True,True,cellular,23,,427,1,182,2,failure,True
54,retired,divorced,tertiary,True,0,True,True,unknown,13,,618,1,-1,0,unknown,True
38,admin.,married,secondary,True,1559,True,True,cellular,3,,136,2,280,1,failure,True
39,blue-collar,married,primary,True,70,True,True,unknown,8,,813,1,-1,0,unknown,True
44,self-employed,single,tertiary,True,2734,True,True,cellular,12,,897,4,-1,0,unknown,True
29,admin.,single,secondary,True,3528,True,True,cellular,8,,137,1,-1,0,unknown,True
51,management,married,tertiary,True,469,True,True,cellular,15,,200,1,181,2,success,True
31,blue-collar,married,secondary,True,3311,True,True,unknown,20,,719,1,-1,0,unknown,True
33,services,single,secondary,True,152,True,True,cellular,25,,202,2,365,2,success,True
39,self-employed,married,tertiary,True,1047,True,True,unknown,6,,554,1,-1,0,unknown,True
30,technician,married,secondary,True,484,True,True,unknown,6,,703,1,-1,0,unknown,True
39,technician,married,secondary,True,1587,True,True,cellular,8,,108,2,98,3,success,True
25,management,married,tertiary,True,4461,True,True,cellular,11,,796,5,-1,0,unknown,True
57,admin.,single,secondary,True,3551,True,True,cellular,12,,458,1,-1,0,unknown,True
35,management,married,tertiary,True,495,True,True,cellular,30,,266,1,87,1,failure,True
27,blue-collar,single,secondary,True,3792,True,True,cellular,22,,279,2,-1,0,unknown,True
27,technician,single,secondary,True,489,True,True,cellular,30,,356,4,-1,0,unknown,True
28,self-employed,single,tertiary,True,159,True,True,cellular,16,,449,2,33,4,success,True
41,admin.,single,secondary,True,985,True,True,cellular,30,,274,2,391,11,success,True
46,blue-collar,married,primary,True,369,True,True,unknown,13,,916,2,-1,0,unknown,True
38,management,divorced,secondary,True,257,True,True,cellular,30,,435,1,-1,0,unknown,True
35,technician,married,secondary,True,2779,True,True,cellular,22,,118,2,-1,0,unknown,True
24,services,single,secondary,True,638,True,True,cellular,7,,792,3,-1,0,unknown,True
24,blue-collar,single,secondary,True,833,True,True,cellular,15,,956,1,-1,0,unknown,True
28,management,single,tertiary,True,9314,True,True,cellular,2,,276,2,-1,0,unknown,True
28,admin.,single,secondary,True,4745,True,True,telephone,12,,360,1,181,5,success,True
53,management,married,secondary,True,2693,True,True,cellular,5,,90,1,104,1,failure,True
45,management,married,tertiary,True,160,True,True,cellular,10,,182,2,194,1,success,True
33,services,married,secondary,True,1697,True,True,cellular,3,,179,1,-1,0,unknown,True
51,management,married,tertiary,True,0,True,True,unknown,7,,302,1,-1,0,unknown,True
32,technician,single,tertiary,True,-770,True,True,cellular,18,,618,1,-1,0,unknown,True
65,retired,married,secondary,True,20806,True,True,telephone,8,,523,2,-1,0,unknown,True
32,blue-collar,married,primary,True,3136,True,True,cellular,19,,820,1,-1,0,unknown,True
67,retired,married,primary,True,1430,True,True,cellular,11,,499,2,91,3,failure,True
53,technician,married,secondary,True,6831,True,True,cellular,13,,1130,2,-1,0,unknown,True
41,blue-collar,divorced,primary,True,664,True,True,cellular,15,,955,5,-1,0,unknown,True
30,blue-collar,single,secondary,True,49,True,True,cellular,30,,808,2,-1,0,unknown,True
37,blue-collar,married,secondary,True,604,True,True,cellular,7,,371,1,495,1,failure,True
27,technician,single,tertiary,True,931,True,True,cellular,4,,1078,1,-1,0,unknown,True
77,retired,married,tertiary,True,699,True,True,cellular,13,,425,2,-1,0,unknown,True
32,admin.,single,secondary,True,212,True,True,cellular,7,,830,5,-1,0,unknown,True
25,management,single,tertiary,True,362,True,True,cellular,3,,617,2,-1,0,unknown,True
32,management,single,tertiary,True,2667,True,True,cellular,12,,971,2,-1,0,unknown,True
43,technician,married,secondary,True,-754,True,True,cellular,9,,727,3,-1,0,unknown,True
30,services,married,secondary,True,517,True,True,cellular,11,,141,2,-1,0,unknown,True
59,management,divorced,tertiary,True,258,True,True,telephone,29,,266,1,-1,0,unknown,True
61,retired,married,tertiary,True,3140,True,True,cellular,6,,975,4,98,1,unknown,True
32,self-employed,single,tertiary,True,658,True,True,cellular,27,,283,1,-1,0,unknown,True
37,management,married,tertiary,True,255,True,True,cellular,24,,562,2,183,10,success,True
51,self-employed,married,tertiary,True,5350,True,True,cellular,31,,612,4,-1,0,unknown,True
55,management,divorced,tertiary,True,9756,True,True,cellular,5,,103,2,95,1,other,True
38,management,single,tertiary,True,3646,True,True,cellular,12,,1710,2,286,1,other,True
47,admin.,married,secondary,True,368,True,True,cellular,21,,403,1,87,6,success,True
59,services,divorced,secondary,True,1,True,True,cellular,28,,602,1,253,5,other,True
51,retired,married,secondary,True,1435,True,True,unknown,11,,587,1,-1,0,unknown,True
25,admin.,single,secondary,True,122,True,True,cellular,7,,481,2,-1,0,unknown,True
67,retired,divorced,primary,True,2027,True,True,cellular,15,,161,2,-1,0,unknown,True
58,entrepreneur,married,secondary,True,496,True,True,cellular,22,,132,1,-1,0,unknown,True
52,management,single,tertiary,True,83,True,True,cellular,26,,1223,6,-1,0,unknown,True
54,technician,single,tertiary,True,467,True,True,cellular,18,,674,3,-1,0,unknown,True
27,technician,single,secondary,True,0,True,True,cellular,8,,732,1,-1,0,unknown,True
41,services,married,secondary,True,471,True,True,cellular,13,,954,2,293,4,success,True
72,retired,married,secondary,True,5715,True,True,cellular,17,,1114,1,181,2,success,True
24,blue-collar,married,secondary,True,-389,True,True,unknown,4,,1242,1,-1,0,unknown,True
36,admin.,single,tertiary,True,364,True,True,cellular,31,,185,1,123,1,failure,True
39,services,married,secondary,True,25,True,True,cellular,12,,658,1,351,3,failure,True
55,technician,divorced,secondary,True,3450,True,True,cellular,10,,169,1,183,1,failure,True
35,admin.,married,secondary,True,2374,True,True,cellular,11,,765,2,183,5,success,True
32,technician,single,tertiary,True,5514,True,True,cellular,22,,319,1,182,1,success,True
29,blue-collar,single,tertiary,True,455,True,True,telephone,27,,214,2,36,1,success,True
59,services,single,secondary,True,739,True,True,cellular,14,,408,1,-1,0,unknown,True
33,management,married,secondary,True,336,True,True,cellular,15,,179,3,-1,0,unknown,True
30,services,divorced,secondary,True,436,True,True,cellular,17,,1720,1,-1,0,unknown,True
30,management,single,tertiary,True,536,True,True,cellular,2,,309,1,-1,0,unknown,True
37,management,married,tertiary,True,0,True,True,cellular,16,,268,2,182,3,success,True
39,management,single,tertiary,True,0,True,True,cellular,18,,224,3,-1,0,unknown,True
40,blue-collar,married,unknown,True,1181,True,True,cellular,4,,718,2,189,2,success,True
29,management,single,tertiary,True,265,True,True,cellular,22,,491,1,-1,0,unknown,True
24,unemployed,single,secondary,True,2573,True,True,cellular,24,,375,2,-1,0,unknown,True
31,blue-collar,married,primary,True,-537,True,True,cellular,21,,1039,7,-1,0,unknown,True
62,management,married,secondary,True,1128,True,True,cellular,2,,236,1,290,3,other,True
33,admin.,married,unknown,True,2780,True,True,cellular,19,,485,1,-1,0,unknown,True
67,management,married,tertiary,True,405,True,True,cellular,10,,344,2,95,2,success,True
44,self-employed,married,secondary,True,706,True,True,unknown,5,,204,1,-1,0,unknown,True
79,retired,married,secondary,True,2661,True,True,cellular,10,,254,5,-1,0,unknown,True
30,technician,single,secondary,True,2734,True,True,cellular,21,,459,3,-1,0,unknown,True
38,housemaid,married,primary,True,196,True,True,cellular,30,,574,1,-1,0,unknown,True
31,management,single,tertiary,True,533,True,True,telephone,12,,372,1,90,10,success,True
38,technician,married,secondary,True,6728,True,True,cellular,21,,252,4,-1,0,unknown,True
36,services,single,secondary,True,1227,True,True,cellular,4,,775,5,341,3,failure,True
30,blue-collar,married,secondary,True,5,True,True,cellular,17,,840,3,-1,0,unknown,True
34,technician,married,tertiary,True,197,True,True,cellular,20,,78,3,-1,0,unknown,True
27,management,single,primary,True,13,True,True,cellular,30,,475,3,-1,0,unknown,True
32,admin.,married,tertiary,True,284,True,True,cellular,29,,717,3,-1,0,unknown,True
37,management,single,tertiary,True,33,True,True,cellular,12,,186,1,-1,0,unknown,True
56,management,married,tertiary,True,2333,True,True,cellular,4,,244,1,-1,0,unknown,True
28,blue-collar,single,secondary,True,1705,True,True,cellular,17,,412,2,-1,0,unknown,True
49,blue-collar,married,secondary,True,2039,True,True,cellular,6,,451,1,169,2,failure,True
23,student,single,secondary,True,381,True,True,cellular,23,,696,1,189,2,other,True
56,retired,married,secondary,True,3738,True,True,cellular,17,,156,1,305,6,other,True
54,blue-collar,divorced,primary,True,4401,True,True,telephone,13,,414,1,183,2,success,True
59,management,married,tertiary,True,553,True,True,cellular,7,,1272,3,-1,0,unknown,True
53,technician,married,secondary,True,-725,True,True,unknown,27,,1205,1,-1,0,unknown,True
51,retired,married,primary,True,67,True,True,unknown,18,,835,1,-1,0,unknown,True
31,unemployed,married,tertiary,True,330,True,True,cellular,13,,309,1,181,3,success,True
62,management,divorced,tertiary,True,5943,True,True,telephone,17,,196,4,-1,0,unknown,True
38,technician,single,tertiary,True,25,True,True,cellular,1,,232,2,-1,0,unknown,True
25,management,single,tertiary,True,316,True,True,cellular,27,,347,2,-1,0,unknown,True
43,technician,divorced,unknown,True,4389,True,True,cellular,8,,618,1,-1,0,unknown,True
45,admin.,divorced,secondary,True,0,True,True,cellular,29,,264,1,-1,0,unknown,True
78,retired,divorced,primary,True,1389,True,True,cellular,8,,335,1,-1,0,unknown,True
30,management,single,tertiary,True,398,True,True,cellular,27,,102,1,180,3,success,True
69,retired,divorced,tertiary,True,247,True,True,cellular,22,,138,2,-1,0,unknown,True
48,entrepreneur,married,secondary,True,0,True,True,cellular,28,,431,2,-1,0,unknown,True
31,admin.,single,secondary,True,131,True,True,cellular,15,,151,1,-1,0,unknown,True
57,retired,single,primary,True,604,True,True,cellular,19,,187,1,-1,0,unknown,True
45,admin.,divorced,secondary,True,0,True,True,cellular,17,,102,1,-1,0,unknown,True
48,blue-collar,married,secondary,True,238,True,True,cellular,2,,118,2,81,1,success,True
34,admin.,single,secondary,True,673,True,True,cellular,29,,89,1,260,2,failure,True
37,entrepreneur,married,tertiary,True,7944,True,True,cellular,21,,102,1,-1,0,unknown,True
32,management,married,tertiary,True,3696,True,True,unknown,21,,315,3,-1,0,unknown,True
35,self-employed,married,secondary,True,347,True,True,unknown,20,,231,1,-1,0,unknown,True
31,blue-collar,married,primary,True,-199,True,True,telephone,12,,149,5,299,10,failure,True
54,technician,married,tertiary,True,337,True,True,unknown,28,,302,2,-1,0,unknown,True
52,unemployed,married,secondary,True,5091,True,True,cellular,26,,309,1,-1,0,unknown,True
29,self-employed,single,secondary,True,970,True,True,cellular,13,,240,1,-1,0,unknown,True
34,services,single,secondary,True,258,True,True,unknown,4,,131,2,-1,0,unknown,True
37,blue-collar,divorced,secondary,True,614,True,True,unknown,20,,185,1,-1,0,unknown,True
66,housemaid,married,secondary,True,1929,True,True,cellular,2,,169,1,-1,0,unknown,True
33,technician,married,secondary,True,2362,True,True,cellular,26,,271,4,-1,0,unknown,True
60,retired,married,secondary,True,8121,True,True,cellular,18,,98,7,-1,0,unknown,True
55,management,divorced,tertiary,True,608,True,True,cellular,7,,161,2,-1,0,unknown,True
34,blue-collar,single,secondary,True,3723,True,True,unknown,27,,47,5,-1,0,unknown,True
52,blue-collar,married,primary,True,117,True,True,cellular,24,,164,2,-1,0,unknown,True
29,services,married,secondary,True,363,True,True,cellular,15,,164,1,-1,0,unknown,True
43,services,divorced,secondary,True,130,True,True,unknown,8,,193,1,-1,0,unknown,True
57,services,divorced,primary,True,2225,True,True,cellular,18,,8,4,-1,0,unknown,True
32,blue-collar,married,primary,True,-105,True,True,telephone,31,,454,19,-1,0,unknown,True
67,unknown,married,tertiary,True,7687,True,True,telephone,30,,70,3,-1,0,unknown,True
45,services,married,secondary,True,222,True,True,cellular,25,,119,11,-1,0,unknown,True
47,technician,single,secondary,True,736,True,True,cellular,29,,212,2,-1,0,unknown,True
31,self-employed,single,tertiary,True,84,True,True,cellular,6,,157,4,-1,0,unknown,True
52,blue-collar,divorced,primary,True,196,True,True,unknown,7,,119,3,-1,0,unknown,True
41,technician,married,secondary,True,2123,True,True,cellular,8,,130,2,-1,0,unknown,True
35,blue-collar,single,secondary,True,-482,True,True,unknown,27,,472,1,-1,0,unknown,True
48,management,divorced,tertiary,True,700,True,True,cellular,29,,488,2,-1,0,unknown,True
53,blue-collar,married,primary,True,1388,True,True,cellular,7,,139,4,-1,0,unknown,True
59,entrepreneur,married,primary,True,222,True,True,cellular,18,,97,1,-1,0,unknown,True
26,blue-collar,single,secondary,True,592,True,True,unknown,27,,174,1,-1,0,unknown,True
30,management,married,tertiary,True,0,True,True,cellular,14,,95,2,-1,0,unknown,True
56,self-employed,married,tertiary,True,411,True,True,unknown,19,,145,4,-1,0,unknown,True
41,blue-collar,divorced,secondary,True,-104,True,True,unknown,16,,32,3,-1,0,unknown,True
52,technician,married,secondary,True,475,True,True,cellular,28,,121,3,-1,0,unknown,True
35,admin.,single,secondary,True,181,True,True,cellular,18,,217,4,301,1,failure,True
41,management,married,tertiary,True,653,True,True,telephone,17,,60,2,-1,0,unknown,True
39,management,married,tertiary,True,0,True,True,unknown,2,,46,2,-1,0,unknown,True
51,management,married,tertiary,True,0,True,True,cellular,19,,263,1,84,1,other,True
46,blue-collar,married,secondary,True,942,True,True,cellular,18,,240,3,119,2,failure,True
43,technician,divorced,primary,True,13,True,True,cellular,9,,977,4,-1,0,unknown,True
31,technician,single,secondary,True,200,True,True,cellular,6,,315,2,-1,0,unknown,True
56,unemployed,married,secondary,True,660,True,True,unknown,6,,72,3,-1,0,unknown,True
35,entrepreneur,married,secondary,True,1309,True,True,cellular,18,,73,3,-1,0,unknown,True
58,self-employed,married,tertiary,True,-364,True,True,unknown,5,,355,1,-1,0,unknown,True
33,technician,married,secondary,True,-616,True,True,unknown,27,,320,1,-1,0,unknown,True
36,blue-collar,single,secondary,True,2596,True,True,unknown,18,,60,6,-1,0,unknown,True
49,entrepreneur,single,secondary,True,5802,True,True,cellular,12,,175,3,104,2,success,True
47,technician,married,secondary,True,568,True,True,telephone,14,,256,2,-1,0,unknown,True
61,retired,married,primary,True,296,True,True,unknown,3,,323,2,-1,0,unknown,True
45,services,married,secondary,True,561,True,True,unknown,29,,340,7,-1,0,unknown,True
53,management,divorced,tertiary,True,2894,True,True,cellular,5,,163,1,-1,0,unknown,True
31,management,married,tertiary,True,2344,True,True,cellular,14,,221,6,-1,0,unknown,True
35,admin.,married,secondary,True,1345,True,True,cellular,23,,135,1,-1,0,unknown,True
